0.000000000000000e+00 0.000000000000000e+00 5.478502977441779e-01
3.061224489795918e-01 1.239547673351100e-01 4.859571268234869e-01
6.122448979591836e-01 2.165501833831306e-01 2.926508949198757e-01
9.183673469387755e-01 2.638147397468388e-01 3.676671771771797e-02
1.224489795918367e+00 2.447662910368186e-01 -2.254364494278880e-01
1.530612244897959e+00 1.704531356295584e-01 -4.317491279499183e-01
1.836734693877551e+00 5.713703987114957e-02 -5.312692298589238e-01
2.142857142857143e+00 -6.758757109221981e-02 -4.990267988307915e-01
2.448979591836734e+00 -1.762600320804903e-01 -3.426551238474532e-01
2.755102040816327e+00 -2.439622382632302e-01 -1.018358421029342e-01
3.061224489795919e+00 -2.542161647405896e-01 1.618424332854043e-01
3.367346938775510e+00 -2.040684599177860e-01 3.822119943424507e-01
3.673469387755102e+00 -1.065929610686145e-01 5.061151372245895e-01
3.979591836734694e+00 1.353730550149795e-02 5.051686977747621e-01
4.285714285714286e+00 1.280304710226416e-01 3.807009885870553e-01
4.591836734693878e+00 2.113372371945780e-01 1.635370540110928e-01
4.897959183673469e+00 2.443716111838796e-01 -9.168963618300405e-02
5.204081632653061e+00 2.185085542995789e-01 -3.195595332362439e-01
5.510204081632653e+00 1.397276016409252e-01 -4.622966179964713e-01
5.816326530612245e+00 2.845328217999659e-02 -4.861555798340976e-01
6.122448979591837e+00 -8.705362676150433e-02 -3.886557480497472e-01
6.428571428571428e+00 -1.795264734524534e-01 -1.962395935504060e-01
6.734693877551020e+00 -2.284176275484907e-01 4.308036474775889e-02
7.040816326530613e+00 -2.224937036948582e-01 2.695308749333005e-01
7.346938775510204e+00 -1.623821972641206e-01 4.250795986783716e-01
7.653061224489796e+00 -6.260685809991390e-02 4.697987674448778e-01
7.959183673469388e+00 5.096611364709856e-02 3.943947426758730e-01
8.265306122448980e+00 1.492479473058661e-01 2.217568676802547e-01
8.571428571428571e+00 2.087903761557330e-01 -2.187732104932419e-03
8.877551020408163e+00 2.165336809286184e-01 -2.214568644074645e-01
9.183673469387756e+00 1.709048445050887e-01 -3.818608406660605e-01
9.489795918367347e+00 8.223068825482378e-02 -4.424284486479351e-01
9.795918367346937e+00 -2.783127502450415e-02 -3.870354717727493e-01
1.010204081632653e+01 -1.308411264020479e-01 -2.312721837280575e-01
1.040816326530612e+01 -2.001250367389822e-01 -1.827863897279279e-02
1.071428571428572e+01 -2.187917446124017e-01 1.955376153916836e-01
1.102040816326531e+01 -1.831844375630698e-01 3.566950411401521e-01
1.132653061224490e+01 -1.022423125245149e-01 4.261420377612780e-01
1.163265306122449e+01 4.687260348155016e-03 3.864269725056850e-01
1.193877551020408e+01 1.112194369857740e-01 2.467710379928339e-01
1.224489795918367e+01 1.898464135158774e-01 4.352851967607348e-02
1.255102040816327e+01 2.197596945064650e-01 -1.686391891882595e-01
1.285714285714286e+01 1.931267074628013e-01 -3.335877942096210e-01
1.316326530612245e+01 1.168730523373927e-01 -4.101461972121886e-01
1.346938775510204e+01 1.009609460919709e-02 -3.810083398877351e-01
1.377551020408163e+01 -1.009030255373495e-01 -2.542632351300005e-01
1.408163265306123e+01 -1.885292880805932e-01 -6.131422214366189e-02
1.438775510204082e+01 -2.302184286366102e-01 1.485803390915131e-01
1.469387755102041e+01 -2.143157009021573e-01 3.198423397712044e-01
1.500000000000000e+01 -1.437779702586000e-01 4.069336848967896e-01
