0.000000000000000e+00 0.000000000000000e+00 5.438923596625851e-01
3.061224489795918e-01 1.590175411003703e-01 4.768043956933329e-01
6.122448979591836e-01 2.814301131374685e-01 2.929667282668899e-01
9.183673469387755e-01 3.375785748894439e-01 3.879993600134089e-02
1.224489795918367e+00 3.133346220427392e-01 -2.235598250656451e-01
1.530612244897959e+00 2.153497245735641e-01 -4.304763555603975e-01
1.836734693877551e+00 6.809092402288147e-02 -5.308425124522440e-01
2.142857142857143e+00 -9.410194795273677e-02 -4.997948470047394e-01
2.448979591836734e+00 -2.341149069567488e-01 -3.466033975082413e-01
2.755102040816327e+00 -3.186813297703386e-01 -1.111822850375423e-01
3.061224489795919e+00 -3.270857528686321e-01 1.481381158181622e-01
3.367346938775510e+00 -2.582730749469617e-01 3.686231128535043e-01
3.673469387755102e+00 -1.303634927676022e-01 4.966392844768760e-01
3.979591836734694e+00 2.615715442607402e-02 5.012166366490780e-01
4.285714285714286e+00 1.754589439834514e-01 3.834767703464660e-01
4.591836734693878e+00 2.825171200621425e-01 1.756125210139085e-01
4.897959183673469e+00 3.214330677589562e-01 -6.980079206276933e-02
5.204081632653061e+00 2.838433418154718e-01 -2.932534016922798e-01
5.510204081632653e+00 1.809067863361373e-01 -4.409817969157347e-01
5.816326530612245e+00 3.803831558984232e-02 -4.777754804036738e-01
6.122448979591837e+00 -1.118125086815771e-01 -3.972857948609922e-01
6.428571428571428e+00 -2.337742087251557e-01 -2.233666840081169e-01
6.734693877551020e+00 -2.985701004760472e-01 -1.338300744573877e-03
7.040816326530613e+00 -2.915495972897517e-01 2.145282940335340e-01
7.346938775510204e+00 -2.168915995957604e-01 3.726476104335121e-01
7.653061224489796e+00 -9.416159300348094e-02 4.356995229513950e-01
7.959183673469388e+00 4.786955433669318e-02 3.911316156346348e-01
8.265306122448980e+00 1.762695549408205e-01 2.545426466674605e-01
8.571428571428571e+00 2.603472430784245e-01 6.312043078494502e-02
8.877551020408163e+00 2.806262910588493e-01 -1.356545663568430e-01
9.183673469387756e+00 2.348425470946208e-01 -2.944597581859106e-01
9.489795918367347e+00 1.364611439265420e-01 -3.761050739717655e-01
9.795918367346937e+00 9.237072929658946e-03 -3.635162393399493e-01
1.010204081632653e+01 -1.173043366029723e-01 -2.646802333224978e-01
1.040816326530612e+01 -2.130001516540314e-01 -1.083514714642317e-01
1.071428571428572e+01 -2.553236134627051e-01 6.576763802797514e-02
1.102040816326531e+01 -2.365864776644787e-01 2.162278172135148e-01
1.132653061224490e+01 -1.643824600312587e-01 3.080141226158847e-01
1.163265306122449e+01 -5.707015802945106e-02 3.214115044721267e-01
1.193877551020408e+01 6.027706877029004e-02 2.579290623413814e-01
1.224489795918367e+01 1.597191626746184e-01 1.381839651576000e-01
1.255102040816327e+01 2.175118193758574e-01 -6.282756582379439e-03
1.285714285714286e+01 2.218722315675283e-01 -1.409660877004812e-01
1.316326530612245e+01 1.751767802253584e-01 -2.347384332237898e-01
1.346938775510204e+01 9.049341053879295e-02 -2.671117381711262e-01
1.377551020408163e+01 -1.208903191451812e-02 -2.345133363282103e-01
1.408163265306123e+01 -1.081610542279759e-01 -1.501439080556616e-01
1.438775510204082e+01 -1.744925992946843e-01 -3.754583491226302e-02
1.469387755102041e+01 -1.966966180240062e-01 7.616338168478674e-02
1.500000000000000e+01 -1.728703886125795e-01 1.649197607833134e-01
