0.000000000000000e+00 -5.827008387341870e-02 1.424962068578658e-01
1.111111111111111e-01 -5.609485097143489e-02 2.065164718142146e-01
2.222222222222222e-01 -5.267928100099784e-02 2.674336759968394e-01
3.333333333333333e-01 -4.803080913573281e-02 3.238611259961493e-01
4.444444444444444e-01 -4.219399534713823e-02 3.744373982874649e-01
5.555555555555556e-01 -3.525849418208846e-02 4.178731544415055e-01
6.666666666666666e-01 -2.736332177713306e-02 4.530053373775764e-01
7.777777777777778e-01 -1.869622682183446e-02 4.788537221521204e-01
8.888888888888888e-01 -9.487702168879217e-03 4.946738115512110e-01
1.000000000000000e+00 9.708864502871957e-20 5.000000000000009e-01
