0.000000000000000e+00 0.000000000000000e+00 5.000000000000000e-01
5.000000000000000e-02 3.101651190709013e-03 4.983200251828998e-01
1.000000000000000e-01 6.177837813016430e-03 4.932953893142057e-01
1.500000000000000e-01 9.203397729688964e-03 4.849717880560328e-01
2.000000000000000e-01 1.215376659321324e-02 4.734248393105831e-01
2.500000000000000e-01 1.500526720057045e-02 4.587592759729631e-01
3.000000000000000e-01 1.773538167836117e-02 4.411078281541537e-01
3.500000000000000e-01 2.032301007679399e-02 4.206298184772226e-01
4.000000000000000e-01 2.274870412468910e-02 3.975094774677618e-01
4.500000000000000e-01 2.499487758097135e-02 3.719540072580187e-01
5.000000000000000e-01 2.704598850245787e-02 3.441914182500241e-01
5.500000000000000e-01 2.888869126063784e-02 3.144681645813500e-01
6.000000000000001e-01 3.051195647324934e-02 2.830466096050802e-01
6.500000000000000e-01 3.190715756549778e-02 2.502023525464666e-01
7.000000000000001e-01 3.306812329146161e-02 2.162214494255078e-01
7.500000000000000e-01 3.399115614741227e-02 1.813975619178752e-01
8.000000000000000e-01 3.467501720656399e-02 1.460290680823074e-01
8.500000000000001e-01 3.512087848161841e-02 1.104161686112189e-01
9.000000000000000e-01 3.533224446614747e-02 7.485802148807630e-02
9.500000000000001e-01 3.531484500780904e-02 3.964993670108856e-02
1.000000000000000e+00 3.507650211557450e-02 5.080660991185787e-03
1.050000000000000e+00 3.462697369111131e-02 -2.857021945089967e-02
1.100000000000000e+00 3.397777749400963e-02 -6.103473283247748e-02
1.150000000000000e+00 3.314199889614762e-02 -9.205880934667431e-02
1.200000000000000e+00 3.213408614825669e-02 -1.214043826310830e-01
1.250000000000000e+00 3.096963696960491e-02 -1.488512883389904e-01
1.300000000000000e+00 2.966518027934432e-02 -1.741989462887140e-01
1.350000000000000e+00 2.823795681696951e-02 -1.972678159315274e-01
1.400000000000000e+00 2.670570225274298e-02 -2.179006181438427e-01
1.450000000000000e+00 2.508643617174926e-02 -2.359633195462614e-01
