0.000000000000000e+00 4.046547439576914e-16 -3.534177209782788e-16
5.000000000000000e-02 9.626052368128923e-11 1.164707379043823e-08
1.000000000000000e-01 -6.001448576064510e-07 1.043090622377014e-07
1.500000000000000e-01 -4.622171171576531e-06 2.977700536580356e-06
2.000000000000000e-01 -1.302036686201274e-05 1.305451910541770e-05
2.500000000000000e-01 -2.873110618957386e-05 3.684946885333882e-05
3.000000000000000e-01 -5.234304894420535e-05 8.224196273158349e-05
3.500000000000000e-01 -8.477997003354237e-05 1.582358104286003e-04
4.000000000000000e-01 -1.263463299242192e-04 2.746231880008561e-04
4.500000000000000e-01 -1.768214897733271e-04 4.415325079515263e-04
5.000000000000000e-01 -2.354555949217181e-04 6.689553670800052e-04
5.500000000000000e-01 -3.009887008801979e-04 9.662669268764135e-04
6.000000000000001e-01 -3.716923406323710e-04 1.341758154433851e-03
6.500000000000000e-01 -4.454317730621033e-04 1.802198583252032e-03
7.000000000000001e-01 -5.197462586209393e-04 2.352447510901053e-03
7.500000000000000e-01 -5.919439196011257e-04 2.995130171663839e-03
8.000000000000000e-01 -6.592070924867040e-04 3.730393292214906e-03
8.500000000000001e-01 -7.187035975166363e-04 4.555751615116159e-03
9.000000000000000e-01 -7.676990584925157e-04 5.466033523509997e-03
9.500000000000001e-01 -8.036653190424646e-04 6.453429925183594e-03
1.000000000000000e+00 -8.243801268883236e-04 7.507646194210394e-03
1.050000000000000e+00 -8.280135931485505e-04 8.616152393558689e-03
1.100000000000000e+00 -8.131974684715750e-04 9.764522407124578e-03
1.150000000000000e+00 -7.790739921913574e-04 1.093684820576490e-02
1.200000000000000e+00 -7.253219370673995e-04 1.211621147666814e-02
1.250000000000000e+00 -6.521584558030066e-04 1.328519147147455e-02
1.300000000000000e+00 -5.603163960181451e-04 1.442638537200674e-02
1.350000000000000e+00 -4.509978433329159e-04 1.552291590105132e-02
1.400000000000000e+00 -3.258057311521887e-04 1.655890044831290e-02
1.450000000000000e+00 -1.866563740413052e-04 1.751985671954288e-02
1.500000000000000e+00 -3.567669457612372e-05 1.839302187657825e-02
1.550000000000000e+00 1.249093194967763e-04 1.916756528576471e-02
